"variant_id","source_job_id","entity_id","destination_id","batch_id","country_code","profile_id","max_width","max_height","fit","without_enlargement","format","max_bytes","status","physical_path","physical_bytes","parent_profile_file"
"variant:jp-abashiri:poi:2:sm","source:jp-abashiri:poi:2","unresolved:jp-abashiri:2","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:3:sm","source:jp-abashiri:poi:3","unresolved:jp-abashiri:3","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:4:sm","source:jp-abashiri:poi:4","unresolved:jp-abashiri:4","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:5:sm","source:jp-abashiri:poi:5","unresolved:jp-abashiri:5","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:6:sm","source:jp-abashiri:poi:6","unresolved:jp-abashiri:6","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:7:sm","source:jp-abashiri:poi:7","unresolved:jp-abashiri:7","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:8:sm","source:jp-abashiri:poi:8","unresolved:jp-abashiri:8","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:9:sm","source:jp-abashiri:poi:9","unresolved:jp-abashiri:9","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:10:sm","source:jp-abashiri:poi:10","unresolved:jp-abashiri:10","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:11:sm","source:jp-abashiri:poi:11","unresolved:jp-abashiri:11","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:12:sm","source:jp-abashiri:poi:12","unresolved:jp-abashiri:12","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:13:sm","source:jp-abashiri:poi:13","unresolved:jp-abashiri:13","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:14:sm","source:jp-abashiri:poi:14","unresolved:jp-abashiri:14","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:15:sm","source:jp-abashiri:poi:15","unresolved:jp-abashiri:15","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:16:sm","source:jp-abashiri:poi:16","unresolved:jp-abashiri:16","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:17:sm","source:jp-abashiri:poi:17","unresolved:jp-abashiri:17","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:18:sm","source:jp-abashiri:poi:18","unresolved:jp-abashiri:18","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:19:sm","source:jp-abashiri:poi:19","unresolved:jp-abashiri:19","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:20:sm","source:jp-abashiri:poi:20","unresolved:jp-abashiri:20","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:21:sm","source:jp-abashiri:poi:21","unresolved:jp-abashiri:21","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:22:sm","source:jp-abashiri:poi:22","unresolved:jp-abashiri:22","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:23:sm","source:jp-abashiri:poi:23","unresolved:jp-abashiri:23","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:24:sm","source:jp-abashiri:poi:24","unresolved:jp-abashiri:24","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-abashiri:poi:25:sm","source:jp-abashiri:poi:25","unresolved:jp-abashiri:25","jp-abashiri","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:1:sm","source:jp-kitami:poi:1","unresolved:jp-kitami:1","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:2:sm","source:jp-kitami:poi:2","unresolved:jp-kitami:2","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:3:sm","source:jp-kitami:poi:3","unresolved:jp-kitami:3","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:4:sm","source:jp-kitami:poi:4","unresolved:jp-kitami:4","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:5:sm","source:jp-kitami:poi:5","unresolved:jp-kitami:5","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:6:sm","source:jp-kitami:poi:6","unresolved:jp-kitami:6","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:7:sm","source:jp-kitami:poi:7","unresolved:jp-kitami:7","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:8:sm","source:jp-kitami:poi:8","unresolved:jp-kitami:8","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:9:sm","source:jp-kitami:poi:9","unresolved:jp-kitami:9","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:10:sm","source:jp-kitami:poi:10","unresolved:jp-kitami:10","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:11:sm","source:jp-kitami:poi:11","unresolved:jp-kitami:11","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:12:sm","source:jp-kitami:poi:12","unresolved:jp-kitami:12","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:13:sm","source:jp-kitami:poi:13","unresolved:jp-kitami:13","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:14:sm","source:jp-kitami:poi:14","unresolved:jp-kitami:14","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:15:sm","source:jp-kitami:poi:15","unresolved:jp-kitami:15","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:16:sm","source:jp-kitami:poi:16","unresolved:jp-kitami:16","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:17:sm","source:jp-kitami:poi:17","unresolved:jp-kitami:17","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:18:sm","source:jp-kitami:poi:18","unresolved:jp-kitami:18","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:19:sm","source:jp-kitami:poi:19","unresolved:jp-kitami:19","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:20:sm","source:jp-kitami:poi:20","unresolved:jp-kitami:20","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:21:sm","source:jp-kitami:poi:21","unresolved:jp-kitami:21","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:22:sm","source:jp-kitami:poi:22","unresolved:jp-kitami:22","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:23:sm","source:jp-kitami:poi:23","unresolved:jp-kitami:23","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:24:sm","source:jp-kitami:poi:24","unresolved:jp-kitami:24","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kitami:poi:25:sm","source:jp-kitami:poi:25","unresolved:jp-kitami:25","jp-kitami","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:1:sm","source:jp-wakkanai:poi:1","unresolved:jp-wakkanai:1","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:2:sm","source:jp-wakkanai:poi:2","unresolved:jp-wakkanai:2","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:3:sm","source:jp-wakkanai:poi:3","unresolved:jp-wakkanai:3","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:4:sm","source:jp-wakkanai:poi:4","unresolved:jp-wakkanai:4","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:5:sm","source:jp-wakkanai:poi:5","unresolved:jp-wakkanai:5","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:6:sm","source:jp-wakkanai:poi:6","unresolved:jp-wakkanai:6","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:7:sm","source:jp-wakkanai:poi:7","unresolved:jp-wakkanai:7","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:8:sm","source:jp-wakkanai:poi:8","unresolved:jp-wakkanai:8","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:9:sm","source:jp-wakkanai:poi:9","unresolved:jp-wakkanai:9","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:10:sm","source:jp-wakkanai:poi:10","unresolved:jp-wakkanai:10","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:11:sm","source:jp-wakkanai:poi:11","unresolved:jp-wakkanai:11","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:12:sm","source:jp-wakkanai:poi:12","unresolved:jp-wakkanai:12","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:13:sm","source:jp-wakkanai:poi:13","unresolved:jp-wakkanai:13","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:14:sm","source:jp-wakkanai:poi:14","unresolved:jp-wakkanai:14","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:15:sm","source:jp-wakkanai:poi:15","unresolved:jp-wakkanai:15","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:16:sm","source:jp-wakkanai:poi:16","unresolved:jp-wakkanai:16","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:17:sm","source:jp-wakkanai:poi:17","unresolved:jp-wakkanai:17","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:18:sm","source:jp-wakkanai:poi:18","unresolved:jp-wakkanai:18","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:19:sm","source:jp-wakkanai:poi:19","unresolved:jp-wakkanai:19","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:20:sm","source:jp-wakkanai:poi:20","unresolved:jp-wakkanai:20","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:21:sm","source:jp-wakkanai:poi:21","unresolved:jp-wakkanai:21","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:22:sm","source:jp-wakkanai:poi:22","unresolved:jp-wakkanai:22","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:23:sm","source:jp-wakkanai:poi:23","unresolved:jp-wakkanai:23","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-wakkanai:poi:24:sm","source:jp-wakkanai:poi:24","unresolved:jp-wakkanai:24","jp-wakkanai","JP-A-01","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
