"sourceId","assetId","path","scope","mediaType","mimeType","extension","bytes","sha256","width","height","aspectRatio","orientation","hasAlpha","animated","frameCount","colorSpace","entityType","entityId","assetRole","sourceType","rightsStatus","cacheAllowed","derivativesAllowed","authenticity","manifestStatus","protected","referenced","referenceCount","referenceLocations","focalPoint","safeArea","brandIconSource","additionalProfiles","variantPolicyId","processingEligibility","processingBlockReason","duplicateGroup","decodeError","notes"
"source-d2bc69dbe154e57aa8d8","unregistered.d2bc69dbe154e57aa8d8","docs/qa/TASK-008.3/mapbox-1280x800-comparison.png","documentation-only","raster","image/png","png","462600","3eb54856552e4d75116d85c1944b0e833caa69e3cb98728675475b60c6ed598e","1280","800","1.6","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":19,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-94a2a0bebcd332a9653b","unregistered.94a2a0bebcd332a9653b","docs/qa/TASK-008.3/mapbox-1280x800.png","documentation-only","raster","image/png","png","445363","5793a961fd712f97f90eedde63a69c262394ff7675b72d9ad874a491853b2f17","1280","800","1.6","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","2","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":11,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-TASK-008.3-a-planner-v03-interactions.md"",""line"":84,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-14da1050212affad1db9","unregistered.14da1050212affad1db9","docs/qa/TASK-008.3/mapbox-1440x900-comparison.png","documentation-only","raster","image/png","png","555000","1e5052694091dffb22c532dae54342a2c255625dc8fa5aad56515b2c835a075c","1440","900","1.6","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":19,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-0ae073c73b16d4d5fa65","unregistered.0ae073c73b16d4d5fa65","docs/qa/TASK-008.3/mapbox-1440x900.png","documentation-only","raster","image/png","png","548537","579c055243e90a2b4601738e3b34dbff0b6a156321c09cee337ad82df0052081","1440","900","1.6","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","2","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":10,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-TASK-008.3-a-planner-v03-interactions.md"",""line"":83,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-4c1c849135308bb30843","unregistered.4c1c849135308bb30843","docs/qa/TASK-008.3/mapbox-1600x900-comparison.png","documentation-only","raster","image/png","png","598648","cdaa4a0444e04fe158fdd0331ae0e24c7a4664b7910a5e93bd8dc3c6011f37b5","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":19,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-75683e3e06890a92a24d","unregistered.75683e3e06890a92a24d","docs/qa/TASK-008.3/mapbox-1600x900.png","documentation-only","raster","image/png","png","600573","cbdbff76cd44bfa042e2ad8bad329c70c06aed55983be296766e53202cb36989","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","2","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":9,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-TASK-008.3-a-planner-v03-interactions.md"",""line"":82,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-6b339a2139ceb434000b","unregistered.6b339a2139ceb434000b","docs/qa/TASK-008.3/mapbox-390x844-drawer.png","documentation-only","raster","image/png","png","64710","70bd7257b9d3bc8b16602149a48f6f9147141ba60b969a8201ca20a60de8988e","390","844","0.462085","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":24,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-c8578b4c4df529722243","unregistered.c8578b4c4df529722243","docs/qa/TASK-008.3/mapbox-390x844-nested-preference.png","documentation-only","raster","image/png","png","36920","050e5ed8ec3da677f41049e1eeb265b8269c30f23761f69f641a8e431968ec7b","390","844","0.462085","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":21,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-429753de8a019d239a35","unregistered.429753de8a019d239a35","docs/qa/TASK-008.3/mapbox-390x844-sheet.png","documentation-only","raster","image/png","png","113150","3aaac311646d787c79620564dd5d8f14cee0f84e0f548c5fb8f3d390b4425474","390","844","0.462085","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":24,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-0ceefb8a5b28e4a501f6","unregistered.0ceefb8a5b28e4a501f6","docs/qa/TASK-008.3/mapbox-390x844.png","documentation-only","raster","image/png","png","227782","330437651d3f2cbd3b8e89213da3ad1c18f86782d7048fff2fe96f84603d6c35","390","844","0.462085","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","2","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":13,""referenceType"":""markdown""},{""sourceFile"":""docs/tasks/RESULT-TASK-008.3-a-planner-v03-interactions.md"",""line"":86,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-96c8cce968cb1f8d34e8","unregistered.96c8cce968cb1f8d34e8","docs/qa/TASK-008.3/mapbox-confirmed-hotel.png","documentation-only","raster","image/png","png","580027","b68fec786c75cb0e64d1366a2b96c1bb836965bac42e8744d62bfda647628d52","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":23,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-63423b68aefd0c624435","unregistered.63423b68aefd0c624435","docs/qa/TASK-008.3/mapbox-more-settings.png","documentation-only","raster","image/png","png","611160","82a77f76ce5f55e2a0839c777209d945787d227176c45a3be3bee5e8d7ca2098","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":20,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-459833aaf065b3f5733f","unregistered.459833aaf065b3f5733f","docs/qa/TASK-008.3/mapbox-morph-quick.png","documentation-only","raster","image/png","png","517352","4f729e3c62c23171142e8ddaed0ad244bce8c7e952327aa793f074d7139eeb7a","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":22,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-192f6beb1bbd7ca1f1f9","unregistered.192f6beb1bbd7ca1f1f9","docs/qa/TASK-008.3/mapbox-preferences.png","documentation-only","raster","image/png","png","557896","37f283fbf9e95c94f051271d83be8867e09f20b9b24a6d33f3ee89c9073db6a2","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":21,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-d1e457004a8cc8938ad0","unregistered.d1e457004a8cc8938ad0","docs/qa/TASK-008.3/mapbox-stay-area.png","documentation-only","raster","image/png","png","571996","ed09bc490774a3c87429b5d38c0cd59320536a28e0eeb1f584d6a6a5646fd226","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","true","1","[{""sourceFile"":""docs/qa/TASK-008.3/README.md"",""line"":23,""referenceType"":""markdown""}]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-1f3a34762f89230b12d8","unregistered.1f3a34762f89230b12d8","docs/qa/TASK-008.3/mapbox-three-day-comparison.png","documentation-only","raster","image/png","png","591613","c2239720a390e0aa443bd0f987cd5592163489d0960790b3055616598c761feb","1600","900","1.777778","","true","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-a900d390a97227ce1ca8","unregistered.a900d390a97227ce1ca8","docs/qa/TASK-010-B/1024x768-guard.png","documentation-only","raster","image/png","png","184785","ef5f3f4148bfd3733f9f8fa2d4f55d25814110da23bca16f714fa0478526fe37","1024","768","1.333333","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-8de0517a6ada31de79cc","unregistered.8de0517a6ada31de79cc","docs/qa/TASK-010-B/1024x768-home.png","documentation-only","raster","image/png","png","1026434","da5d4aca5bc136f540858d66c6559a0485f517a3e9212988fd4320a0bac3d93d","1024","768","1.333333","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-d07d4b4cfb20fa3f4825","unregistered.d07d4b4cfb20fa3f4825","docs/qa/TASK-010-B/1024x768-trips.png","documentation-only","raster","image/png","png","602252","1a8e20266ea0e407165e4f8a7af90168270e08c611af35228f4ebc0fe4c104f3","1024","768","1.333333","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-f7ff2142bd77ae4db01d","unregistered.f7ff2142bd77ae4db01d","docs/qa/TASK-010-B/1440x900-guard.png","documentation-only","raster","image/png","png","368800","dd4c879385843051ca64159feb9ceb0cd1470049fec479ed9e857d3145f3624c","1440","900","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-092342673632e4ec7b42","unregistered.092342673632e4ec7b42","docs/qa/TASK-010-B/1440x900-home.png","documentation-only","raster","image/png","png","1554083","23016907960e6b0f86d75f29b08d13dad3e536c4d0a9c3aa50c837788bbba5e4","1440","900","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-46808400f0d4f801e9dd","unregistered.46808400f0d4f801e9dd","docs/qa/TASK-010-B/1440x900-trips.png","documentation-only","raster","image/png","png","973575","5329dbb95d1bd665d4c6f4f8fcb090efce1497fcb6dd16fa0625a19728fedd1f","1440","900","1.6","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-0b25366a952ac00e80f2","unregistered.0b25366a952ac00e80f2","docs/qa/TASK-010-B/320x740-guard.png","documentation-only","raster","image/png","png","68819","1ba3f3f9e4737e66bbb85e1aa0b6b2f3e0a64cbd273a64d69ed622c4f80e01bf","320","740","0.432432","","false","false","1","srgb","","","","","unknown","","","unreviewed","unknown-review-required","false","false","0","[]","null","null","false","","","false","unmanifested-review-required","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
